Data File Name,2100 expert_High Sensitivity DNA Assay_DE72901941_2012-02-21_17-32-30.xad
Data File Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\data\2012-02-21
Date Created,"Tuesday, February 21, 2012 8:32:30 AM"
Date Last Modified,"Tuesday, February 21, 2012 9:00:42 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,6
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
106.1,20.3312
106.15,20.40564
106.2,19.50953
106.25,18.37517
106.3,18.11369
106.35,18.23654
106.4,18.16863
106.45,17.7291
106.5,17.16848
106.55,15.85035
106.6,13.96365
106.65,13.51323
106.7,14.09642
106.75,14.59052
106.8,14.72986
106.85,14.98824
106.9,14.75702
106.95,14.99724
107,15.05051
107.05,14.90429
107.1,14.20393
107.15,12.77507
107.2,12.04586
107.25,11.88707
107.3,11.86396
107.35,12.41414
107.4,13.23659
107.45,12.7592
107.5,11.66051
107.55,11.3131
107.6,11.0175
107.65,10.56823
107.7,10.7744
107.75,10.82193
107.8,11.09796
107.85,11.33526
107.9,10.96917
107.95,10.41972
108,9.739617
108.05,9.519914
108.1,9.667919
108.15,9.628942
108.2,9.323311
108.25,9.107655
108.3,9.405314
108.35,10.06987
108.4,11.48314
108.45,14.07712
108.5,17.6437
108.55,23.31337
108.6,31.23404
108.65,44.0656
108.7,60.32416
108.75,80.28277
108.8,105.9194
108.85,135.848
108.9,168.8727
108.95,202.9814
109,237.3419
109.05,270.3973
109.1,305.9347
109.15,341.2824
109.2,373.0747
109.25,402.5594
109.3,427.654
109.35,438.814
109.4,440.9497
109.45,439.3631
109.5,434.2554
109.55,429.4252
109.6,417.463
109.65,391.7858
109.7,354.6365
109.75,318.4688
109.8,285.5424
109.85,258.3756
109.9,236.2172
109.95,212.6006
110,189.0881
110.05,167.4287
110.1,147.7546
110.15,127.802
110.2,108.7648
110.25,92.31281
110.3,78.85923
110.35,68.95317
110.4,62.29909
110.45,57.93835
110.5,53.96882
110.55,48.13258
110.6,41.43893
110.65,36.34135
110.7,32.12022
110.75,28.59631
110.8,25.86448
110.85,23.25139
110.9,21.38776
110.95,20.67155
111,20.57415
111.05,20.60659
111.1,21.17125
111.15,20.52155
111.2,19.19182
111.25,17.72812
111.3,15.38717
111.35,13.81649
111.4,13.37003
111.45,13.78051
111.5,14.44866
111.55,15.7496
111.6,16.06347
111.65,15.03871
111.7,12.98985
111.75,10.4454
111.8,10.71955
111.85,13.41515
111.9,15.97033
111.95,17.31569
112,18.99471
112.05,20.98833
112.1,24.12579
112.15,30.11061
112.2,38.62105
112.25,46.40693
112.3,54.70682
112.35,65.98312
112.4,79.93161
112.45,94.78934
112.5,109.5647
112.55,122.9574
112.6,135.2179
112.65,147.6033
112.7,158.8321
112.75,167.3192
112.8,176.4328
112.85,190.7027
112.9,206.7004
112.95,219.1134
113,223.937
113.05,222.5155
113.1,219.701
113.15,216.8552
113.2,215.1843
113.25,213.207
113.3,208.3531
113.35,199.3954
113.4,188.553
113.45,178.7094
113.5,169.6179
113.55,163.0896
113.6,159.2678
113.65,154.4196
113.7,144.8829
113.75,135.2633
113.8,123.9261
113.85,108.2293
113.9,97.82922
113.95,92.7807
114,90.20834
114.05,87.53548
114.1,84.5479
114.15,78.24215
114.2,70.76785
114.25,66.93962
114.3,65.05974
114.35,64.62447
114.4,63.26104
114.45,58.21679
114.5,51.34522
114.55,46.20656
114.6,42.68983
114.65,40.27165
114.7,36.62145
114.75,31.23165
114.8,25.56473
114.85,23.32449
114.9,24.08748
114.95,24.86295
115,25.54567
115.05,26.37646
115.1,26.61117
115.15,26.89491
115.2,25.56571
115.25,22.90229
115.3,20.35238
115.35,18.81617
115.4,17.52901
115.45,16.89054
115.5,17.97119
115.55,18.78682
115.6,19.51084
115.65,19.76347
115.7,19.19403
115.75,18.63955
115.8,19.19924
115.85,18.89256
115.9,17.32314
115.95,16.16062
116,15.45835
116.05,14.85717
116.1,14.09751
116.15,13.17328
116.2,12.26724
116.25,12.15418
116.3,13.08421
116.35,13.32928
116.4,13.10059
116.45,12.07019
116.5,10.92674
116.55,10.14934
116.6,9.471659
116.65,8.819847
116.7,7.953784
116.75,6.957925
116.8,5.700959
116.85,5.831736
116.9,6.976049
116.95,8.309863
117,9.194407
117.05,9.828191
117.1,9.355716
117.15,8.665937
117.2,8.301259
117.25,7.770316
117.3,7.398714
117.35,7.322516
117.4,6.614964
117.45,5.014312
117.5,4.270647
117.55,4.085336
117.6,3.955438
117.65,4.017068
117.7,3.992089
117.75,4.160269
117.8,4.624172
117.85,5.279503
117.9,5.456391
117.95,4.607627
118,3.089233
118.05,1.89599
118.1,1.970829
118.15,2.288858
118.2,2.966996
118.25,3.554125
118.3,3.509149
118.35,3.759165
118.4,4.105142
118.45,4.186657
118.5,4.13789
118.55,3.616809
118.6,2.361141
118.65,1.369749
118.7,0.9248415
118.75,0.6207432
118.8,0.8124031
118.85,1.222927
118.9,1.159756
118.95,1.386754
119,1.729331
119.05,1.657066
119.1,1.344888
119.15,1.090427
119.2,1.259761
119.25,1.742034
119.3,1.873918
119.35,1.230061
119.4,0.4268929
119.45,-0.2556758
119.5,-8.853548E-02
119.55,1.134079
119.6,2.009116
119.65,2.247725
119.7,1.962091
119.75,1.202176
119.8,0.6583008
119.85,0.990676
119.9,1.404114
119.95,1.017583
120,0.8168254
120.05,0.6823425
120.1,0.2778905
120.15,0.490165
120.2,1.092381
120.25,1.636464
120.3,1.260906
120.35,1.1084
120.4,0.8482918
120.45,0.515372
120.5,0.7573504
120.55,1.347732
120.6,1.628902
120.65,1.10715
120.7,0.8162928
120.75,0.6602796
120.8,0.6698656
120.85,0.6240039
120.9,0.6384202
120.95,0.5302091
121,0.4355964
121.05,0.4419215
121.1,0.4568099
121.15,0.3206192
121.2,0.463013
121.25,0.9607626
121.3,1.611911
121.35,1.797034
121.4,1.080354
121.45,-0.0792072
121.5,-0.7968091
121.55,-0.6391312
121.6,-0.332833
121.65,-0.2850988
121.7,-0.6685263
121.75,-1.199982
121.8,-1.114702
121.85,-2.533846E-02
121.9,1.047053
121.95,1.350873
122,1.406354
122.05,1.086382
122.1,0.5917872
122.15,0.6292294
122.2,0.8244913
122.25,0.8095554
122.3,0.5226374
122.35,8.541893E-02
122.4,-0.2964557
122.45,-9.454845E-02
122.5,0.1393129
122.55,-8.211658E-04
122.6,-0.4053866
122.65,-1.126538
122.7,-1.504121
122.75,-1.253296
122.8,-0.9921217
122.85,-0.9345205
122.9,-1.082121
122.95,-1.337604
123,-1.574318
123.05,-1.596243
123.1,-1.55129
123.15,-1.393302
123.2,-1.340275
123.25,-1.216789
123.3,-1.002585
123.35,-0.6227781
123.4,-0.2730302
123.45,-0.1289193
123.5,-0.1134485
123.55,-0.5332848
123.6,-0.8203688
123.65,-1.128046
123.7,-1.226277
123.75,-1.309413
123.8,-1.578148
123.85,-2.096187
123.9,-2.490618
123.95,-2.625003
124,-2.53782
124.05,-1.928581
124.1,-1.32035
124.15,-1.056388
124.2,-7.213213
124.25,1.453655
124.3,42.83286
124.35,84.04839
124.4,93.7723
124.45,71.69318
124.5,31.92991
124.55,-5.729511
124.6,-16.67293
124.65,-7.713115
124.7,-2.851155
124.75,-4.523654
124.8,-5.080215
124.85,-4.846311
124.9,-4.770619
124.95,-4.737103
125,-4.58317
125.05,-4.343926
125.1,-4.289504
125.15,-4.306832
125.2,-4.29763
125.25,-3.998347
125.3,-3.356469
125.35,-3.026338
125.4,-3.391727
125.45,-3.774781
125.5,-3.97982
125.55,-4.195131
125.6,-4.065737
125.65,-3.852304
125.7,-3.75611
125.75,-3.475456
125.8,-2.943994
125.85,-2.881222
125.9,-3.038728
125.95,-2.904901
126,-3.059562
126.05,-3.180835
126.1,-3.247467
126.15,-2.896753
126.2,-2.175034
126.25,-2.175034
126.3,-2.175034
126.35,-2.175034
126.4,-2.175034
126.45,-2.175034
126.5,-2.175034
126.55,-2.175034
126.6,-2.175034
126.65,-2.175034
126.7,-2.175034
126.75,-2.175034
126.8,-2.175034
126.85,-2.175034
126.9,-2.175034
126.95,-2.175034
127,-2.175034
127.05,-2.175034
127.1,-2.175034
127.15,-2.175034
127.2,-2.175034
127.25,-2.175034
127.3,-2.175034
127.35,-2.175034
127.4,-2.175034
127.45,-2.175034
127.5,-2.175034
127.55,-2.175034
127.6,-2.175034
127.65,-2.175034
127.7,-2.175034
127.75,-2.175034
127.8,-2.175034
127.85,-2.175034
127.9,-2.175034
127.95,-2.175034
128,-2.175034
128.05,-2.175034
128.1,-2.175034
128.15,-2.175034
128.2,-2.175034
128.25,-2.175034
128.3,-2.175034
128.35,-2.175034
128.4,-2.175034
128.45,-2.175034
128.5,-2.175034
128.55,-2.175034
128.6,-2.175034
128.65,-2.175034
128.7,-2.175034
128.75,-2.175034
128.8,-2.175034
128.85,-2.175034
128.9,-2.175034
128.95,-2.175034
129,-2.175034
129.05,-2.175034
129.1,-2.175034
129.15,-2.175034
129.2,-2.175034
129.25,-2.175034
129.3,-2.175034
129.35,-2.175034
129.4,-2.175034
129.45,-2.175034
129.5,-2.175034
129.55,-2.175034
129.6,-2.175034
129.65,-2.175034
129.7,-2.175034
129.75,-2.175034
129.8,-2.175034
129.85,-2.175034
129.9,-2.175034
129.95,-2.175034
130,-2.175034
130.05,-2.175034
130.1,-2.175034
130.15,-2.175034
130.2,-2.175034
130.25,-2.175034
130.3,-2.175034
130.35,-2.175034
130.4,-2.175034
130.45,-2.175034
130.5,-2.175034
130.55,-2.175034
130.6,-2.175034
130.65,-2.175034
130.7,-2.175034
130.75,-2.175034
130.8,-2.175034
130.85,-2.175034
130.9,-2.175034
130.95,-2.175034
131,-2.175034
131.05,-2.175034
131.1,-2.175034
131.15,-2.175034
131.2,-2.175034
131.25,-2.175034
131.3,-2.175034
131.35,-2.175034
131.4,-2.175034
131.45,-2.175034
131.5,-2.175034
131.55,-2.175034
131.6,-2.175034
131.65,-2.175034
131.7,-2.175034
131.75,-2.175034
131.8,-2.175034
131.85,-2.175034
131.9,-2.175034
131.95,-2.175034
132,-2.175034
132.05,-2.175034
132.1,-2.175034
132.15,-2.175034
132.2,-2.175034
132.25,-2.175034
132.3,-2.175034
132.35,-2.175034
132.4,-2.175034
132.45,-2.175034
132.5,-2.175034
132.55,-2.175034
132.6,-2.175034
132.65,-2.175034
132.7,-2.175034
132.75,-2.175034
132.8,-2.175034
132.85,-2.175034
132.9,-2.175034
132.95,-2.175034
133,-2.175034
133.05,-2.175034
133.1,-2.175034
133.15,-2.175034
133.2,-2.175034
133.25,-2.175034
133.3,-2.175034
133.35,-2.175034
133.4,-2.175034
133.45,-2.175034
133.5,-2.175034
133.55,-2.175034
133.6,-2.175034
133.65,-2.175034
133.7,-2.175034
133.75,-2.175034
133.8,-2.175034
133.85,-2.175034
133.9,-2.175034
133.95,-2.175034
134,-2.175034
134.05,-2.175034
134.1,-2.175034
134.15,-2.175034
134.2,-2.175034
134.25,-2.175034
134.3,-2.175034
134.35,-2.175034
134.4,-2.175034
134.45,-2.175034
134.5,-2.175034
134.55,-2.175034
134.6,-2.175034
134.65,-2.175034
134.7,-2.175034
134.75,-2.175034
134.8,-2.175034
134.85,-2.175034
134.9,-2.175034
134.95,-2.175034
135,-2.175034
135.05,-2.175034
135.1,-2.175034
135.15,-2.175034
135.2,-2.175034
135.25,-2.175034
135.3,-2.175034
135.35,-2.175034
135.4,-2.175034
135.45,-2.175034
135.5,-2.175034
135.55,-2.175034
135.6,-2.175034
135.65,-2.175034
135.7,-2.175034
135.75,-2.175034
135.8,-2.175034
135.85,-2.175034
135.9,-2.175034
135.95,-2.175034
136,-2.175034
136.05,-2.175034
136.1,-2.175034
136.15,-2.175034
136.2,-2.175034
136.25,-2.175034
136.3,-2.175034
136.35,-2.175034
136.4,-2.175034
136.45,-2.175034
136.5,-2.175034
136.55,-2.175034
136.6,-2.175034
136.65,-2.175034
136.7,-2.175034
136.75,-2.175034
136.8,-2.175034
136.85,-2.175034
136.9,-2.175034
136.95,-2.175034
137,-2.175034
137.05,-2.175034
137.1,-2.175034
137.15,-2.175034
137.2,-2.175034
137.25,-2.175034
137.3,-2.175034
137.35,-2.175034
137.4,-2.175034
137.45,-2.175034
137.5,-2.175034
137.55,-2.175034
137.6,-2.175034
137.65,-2.175034
137.7,-2.175034
137.75,-2.175034
137.8,-2.175034
137.85,-2.175034
137.9,-2.175034
137.95,-2.175034
138,-2.175034
 
Alignment,On
